,alligator@aalto.fi,ant@aalto.fi,armadillo@aalto.fi,bear@aalto.fi,bee@aalto.fi,butterfly@aalto.fi,cat@aalto.fi,caterpillar@aalto.fi,deer@aalto.fi,dog@aalto.fi,dove@aalto.fi,duck@aalto.fi,eagle@aalto.fi,elephant@aalto.fi,fox@aalto.fi,goose@aalto.fi,hamster@aalto.fi,hare@aalto.fi,horse@aalto.fi,ladybug@aalto.fi,mantis@aalto.fi,mouse@aalto.fi,owl@aalto.fi,panda@aalto.fi,peacock@aalto.fi,pig@aalto.fi,rabbit@aalto.fi,scorpion@aalto.fi,seagull@aalto.fi,seal@aalto.fi,sealion@aalto.fi,spider@aalto.fi,squirrel@aalto.fi,turtle@aalto.fi,vulture@aalto.fi
348,-6806.850018326522,-9218.888218971184,-7212.460416451575,-10956.659381989331,-8236.9267122045,-7121.626786279223,-7089.791651524091,-8718.419311819507,-6426.182679242588,-10346.913299687894,-8991.110724662878,-9507.536429983757,-8560.869174961097,-11248.508891177575,-6096.919068385262,-8604.679454249223,-9905.898297540827,-9864.77070634687,-5976.350343080413,-7450.626985146413,-10567.580490337794,-5443.894870442944,-9078.249304214372,-4621.79913978313,-6566.57326689451,-8476.486778685756,-8971.5538922311,-6336.030122715253,-14405.137073730246,-6618.988781860435,-6344.298071782634,-11029.347028569795,-13374.458612133378,-7577.835784670977,-8275.655740776592
349,-5024.957433225336,-6717.270187359805,-6854.081983507749,-8250.89907072585,-7431.519170114732,-5716.469872850457,-6530.257184496202,-6118.006824594961,-5067.686599321973,-7534.025454187478,-6434.5557927508935,-8537.710580573748,-7569.509744319932,-8388.125321846084,-5907.571442935506,-6244.929499012275,-7355.577205458152,-8820.91046560986,-4780.06930741713,-5531.513251495647,-7879.59756496885,-4261.872989082373,-8132.723411255674,-3876.582859828278,-6041.420626792284,-6275.581921352879,-8035.063638643863,-5850.033716730977,-13001.61081879068,-5000.341169762485,-4954.355788725672,-8385.5173183757,-12148.075093681531,-6901.0402231192,-6424.201746080244
350,-3693.3628741817083,-4768.038828806556,-6542.689048387831,-6032.383681154022,-6857.192836526485,-4514.305589971069,-6118.225264126065,-4151.532046990329,-4030.358633536754,-5308.597508811194,-4453.601028446879,-7900.088746284782,-6813.295506604412,-5997.086280522519,-5766.188824628968,-4604.141604278073,-5275.806377166453,-8099.9526355098615,-3835.544905121278,-4030.7585767220826,-5686.275533077793,-3212.735934663667,-7475.550355898582,-3204.5434823772084,-5741.959459276988,-4463.296225483179,-7385.619717509986,-5540.804387681602,-11912.509575496595,-3687.9162592557122,-3911.4933437968116,-6102.867587050575,-11234.703433723229,-6419.139323222109,-4874.027085545599
351,-2706.2551759035,-3312.4905814676868,-6266.982304827197,-4258.784179474202,-6423.52300220846,-3515.111566218835,-5835.316490958785,-2665.8785839141965,-3232.998812777795,-3574.6917002794708,-2905.967867789654,-7491.413199809651,-6217.184690143724,-4041.587448685302,-5639.018070955216,-3415.3506599778475,-3655.656051218569,-7593.48530851412,-3116.3429506996845,-2857.061950393959,-3924.946007030143,-2320.5164128653596,-7014.491889057182,-2559.609174551445,-5597.041271883919,-3136.321127548963,-6921.823922800123,-5338.966698929213,-11026.429735786762,-2643.7916985563984,-3174.247862689566,-4275.17692773483,-10508.727577895528,-6075.730640438654,-3583.0128590050826
352,-2051.3061557682618,-2320.979001389205,-5778.610117472204,-3013.967433229872,-6131.136840578835,-2809.860419100231,-5681.368289043067,-1709.698224599439,-2682.4752091989067,-2424.3841783252465,-1873.170243796027,-7213.0250658715595,-5794.829853373096,-2729.924977435733,-5556.9527364194055,-2490.8199064723926,-2544.7639922652033,-7230.144536379302,-2698.523900531019,-2066.360721813281,-2747.4128504592436,-1686.9379959080582,-6632.63871363887,-2142.110306846779,-5479.334990833948,-2249.6553572366374,-6553.726191243315,-5195.403798550166,-10299.932671808227,-1984.9168648655614,-2634.723947938818,-2943.0777178486906,-9896.074745213416,-5747.329662297603,-2671.2907610748407
353,-1623.549514058961,-1649.6590979532075,-5239.269638971926,-2152.931394985317,-5934.787052536654,-2322.1112334186078,-5629.654255520943,-1097.5645781803114,-2318.9013137346683,-1666.734378251016,-1183.3812872400597,-7024.122768603486,-5492.688903260332,-1843.1069588889582,-5558.365369968949,-1850.3138148383214,-1816.992951871494,-6962.032047361117,-2497.322851746067,-1554.9295022773838,-1978.450120539836,-1317.7817205243173,-6333.732728468681,-1909.7351129635808,-5335.181046937893,-1680.6760805365839,-6243.0903863981675,-5064.875385429781,-9677.956827201717,-1593.6158931701661,-2252.0545438357144,-2019.7643053012166,-9363.547253527893,-5497.240303384937,-2036.5282286213958
354,-1425.4341000513516,-1266.8522090640777,-5012.994542078006,-1648.8830769229871,-5789.911636778535,-2125.9753545397257,-5701.170120904897,-751.2826064440771,-2196.579251038096,-1236.9874797587042,-789.4937988524377,-6942.971153587415,-5321.378647312352,-1321.4761809017693,-5767.832555451507,-1453.9233491676696,-1414.5013687849926,-6800.019512444337,-2543.789938222177,-1312.266363532354,-1545.3175365492268,-1134.6077427969276,-6129.190266236799,-1886.0345282286257,-5236.6016427495315,-1348.7187823163995,-6046.344467709556,-4997.930191794296,-9155.338404129709,-1437.9151864104165,-2111.460330044686,-1461.59899396938,-8898.353842217259,-5338.897399452076,-1712.2516243762186
355,-1317.6498235103063,-969.459356369894,-4746.518644771197,-1283.5954000209676,-5368.366262020893,-2080.6243652122075,-5764.642564782747,-498.3978278851894,-2230.4581873592715,-955.3827783734255,-544.9545067162043,-6319.925276992261,-5096.704116711414,-934.6476450263199,-5860.015203878523,-1166.7785803558033,-1128.5572440497099,-6655.661179075353,-2719.1731745572197,-1239.9428421798493,-1170.9393879789386,-1066.218164906667,-5616.273097920826,-2005.3416699392865,-4947.22755475184,-1161.2145945604757,-5773.713214407581,-4863.832718438843,-8671.275535934376,-1407.2114761762286,-2063.1605781160915,-1087.596451291314,-8471.172676921537,-4837.880701241175,-1526.8201428693176
356,-1332.7539943947145,-783.2238074200275,-4708.729948367446,-1057.3874437895947,-4820.577173632039,-2229.8603935418464,-5965.939320549959,-339.23392755910464,-2422.267667176252,-801.5975649800516,-416.50842012554955,-5436.652875528736,-4890.180427175802,-684.1399330954021,-6100.534870004695,-985.5213468635936,-950.0838923775174,-6574.666781062834,-3059.0423147206807,-1308.4372229234089,-918.4527184488181,-1102.7589180668965,-5156.718717352394,-2268.1510983593785,-4705.895063812581,-1060.1450768207885,-5558.925139164846,-4866.5212732516875,-8237.396353710155,-1504.7343150663326,-2183.9551093766477,-883.423333648451,-8081.73304802527,-4450.173426177642,-1510.1729856106917
357,-1484.0033886532951,-711.32434133111,-5083.661462751622,-950.8889524192107,-4455.0601660965385,-2622.059354301849,-6325.6729312131065,-260.7639880219817,-2790.2603427463964,-752.0332772373799,-377.4180250176002,-4608.825495993366,-4865.886853955953,-548.1964375469578,-6645.898571501324,-910.54344187093,-872.7089023867184,-6597.920486469995,-3597.6054650087694,-1507.0224292477135,-814.0103649395886,-1276.220764034393,-4935.519575452265,-2698.0192894275156,-4529.370161730124,-1070.9311137793457,-5446.899085101759,-4966.905256927489,-7863.236072885008,-1762.4699780540113,-2556.839470018854,-811.944589944136,-7739.587774216099,-4215.738290312695,-1683.1051440663582
358,-1805.467314044439,-701.5768317264087,-5996.619549439452,-876.4343205547165,-4305.760371736636,-3329.3773404424774,-6981.997964444317,-230.97789390541743,-3408.8414155660485,-744.1290573579372,-396.25439414828344,-4074.005332278768,-5010.1773124720075,-453.36774025233916,-7634.668960353811,-935.2863844926039,-894.4109025194898,-6641.724657458563,-4464.863599357557,-1846.1824168496266,-795.3675882588394,-1670.3697403039696,-4987.254256999757,-3426.475712257115,-4572.213568128273,-1192.0266128484923,-5265.220820597096,-5403.42291394851,-7346.731056954728,-2248.4643912835204,-3338.1982625785677,-828.420693733859,-7298.820986609303,-4349.458549733307,-2078.0195660808035
359,-3330.418531569907,-1051.085410709972,-12278.355763325051,-744.8426314030462,-7169.501717929924,-6507.258007859351,-10997.548988185157,-358.38258847426664,-6179.873116868688,-964.0030149355748,-668.7263867642316,-4336.700865831177,-8445.441664014608,-259.04844070145947,-12887.230825329401,-1282.6548316560966,-1260.7985515043172,-8856.107708327901,-7813.093177050965,-3175.942957297686,-1379.7171100335304,-3802.797473282656,-7756.439026589753,-6293.724866410137,-8208.073413736363,-2071.5904441089488,-8529.014862673735,-9919.239748350645,-7189.925843789962,-4402.9463160788255,-8277.226802548059,-1279.2013091054405,-7677.240655097514,-8344.044428251487,-4047.6421132741534
360,-15981.33527044323,-19935.269333863882,-11389.554299768213,-20131.017938107852,-14767.870412694565,-13682.141679126984,-12603.919516079266,-19707.954300611964,-13546.513650522753,-19722.271692712588,-19478.540981987993,-16961.490636368388,-15403.870069334553,-20371.092897883645,-8438.333490400511,-19705.471928530686,-20299.730339234506,-17558.963816565196,-12245.96165527263,-16872.72666271266,-19024.761066455118,-12923.00351959138,-17381.590679880737,-10096.354355212334,-11949.532122813598,-18775.73395739158,-16871.353456169236,-11894.166967447887,-25962.37773910618,-14523.91631747053,-12968.312996638822,-19682.649719203808,-22804.36447309009,-15204.727476241012,-16163.18084430441
361,-15677.044475470022,-19538.86996945429,-11012.182412191121,-19673.714626749137,-14516.310752709534,-13407.88325168808,-12280.1860105205,-19300.055485599623,-13251.035124136419,-19199.519916029265,-19127.01442229918,-16485.229569802555,-15134.090709043,-19919.001933921863,-8302.437535958808,-19367.818227332966,-19653.30223986542,-17249.552017788174,-11810.813005825694,-16526.81256131696,-18714.17554977085,-12313.402075406264,-17034.539832213566,-8917.182378229601,-11631.46723889224,-17081.588444957164,-16510.249469479117,-11558.799015172448,-25663.660492963492,-14160.642483864867,-12589.226083841351,-19292.51820767843,-22462.129327697407,-14889.918463898974,-15832.842054245692
362,-15483.982514178639,-19267.72319318584,-10762.377037873925,-19344.20339588555,-14324.63622715399,-13230.923053732415,-12040.246161302788,-19018.312368331404,-13003.24890858003,-18832.179252836606,-18888.198163187608,-16095.926533799597,-14916.22726184535,-19596.196253214715,-8173.889786766273,-19141.959198519144,-19218.010548329148,-16988.058183646503,-11560.433209454908,-16305.217943412343,-18495.748298349572,-11823.323512634952,-16700.926432771557,-8214.61296780425,-11396.645968662084,-15922.430505434142,-16209.490972266813,-11338.348387480102,-25401.104518068863,-13934.35463424859,-12334.645638068987,-19014.523808730173,-22208.098672342247,-14616.959175912243,-15610.107154181529
363,-15296.87823767764,-19081.548186601034,-10517.99503168004,-19106.03319634886,-14158.174715033794,-13117.924448079875,-11708.992413606109,-18822.69826221017,-12722.956440966822,-18573.968542727307,-18698.04393416057,-15773.528861944444,-14733.993017879522,-19365.29344969538,-7841.876283424742,-18958.30718628061,-18923.812191707817,-16755.577119936264,-11331.898218800012,-16131.919094316081,-18341.618366822142,-11471.131140144571,-16376.248667378997,-7737.842802623291,-11219.815847450522,-15150.942484372576,-15948.997322625726,-11185.904118957204,-25144.025365532754,-13762.612844320542,-12164.365919003942,-18815.864284374886,-22013.43955190405,-14302.23219175354,-15460.390153423908
364,-15072.229663457952,-18952.97667574398,-10174.161770077346,-18933.155467250224,-13812.654513656034,-13015.707713703912,-11213.849130343833,-18675.445487034624,-12490.667424629699,-18392.34680606071,-18545.813855684868,-15484.363406306964,-14559.338209027197,-19199.681449317817,-7515.059166660274,-18790.496529078402,-18720.41178556182,-16542.946533734284,-11019.818064958918,-15938.72115529836,-18232.466456089052,-11189.94178933684,-16010.956323092234,-7407.7768299016,-10965.098104349003,-14637.2411379245,-15682.987013421724,-10902.853384165905,-24871.20564426596,-13622.69273665097,-11949.155041479684,-18673.31231040127,-21855.2997187296,-13857.918921677658,-15318.044554773776
365,-14633.029402019283,-18818.32520797658,-9738.456872213996,-18687.60030731897,-13311.829559063724,-12525.407636661677,-10754.252965032421,-18489.178231073376,-12033.395870076041,-18150.840704807513,-18295.932776376616,-15141.421507991716,-14211.44186343161,-18978.350934206523,-7207.619740545941,-18630.67850092588,-18476.576096091554,-16249.82731845868,-10500.364546985833,-15564.68346866676,-18104.965475730285,-10813.33281886493,-15590.871519508037,-6868.043450283795,-10361.69499767197,-14246.61915258371,-15085.397480283842,-10320.260289082129,-24462.564051741938,-13084.081853441565,-11349.78866293367,-18554.877790627837,-21486.188034916668,-13072.236633837383,-14849.019538710829
366,-13347.221883162876,-17832.194155272853,-9051.450532253039,-17573.056597668015,-12334.634509006268,-11521.71834353795,-10039.50178297783,-17488.76606995904,-11083.115612880707,-17100.65577255505,-17360.796986910726,-14183.509218332965,-13337.807585298986,-17908.37100226454,-6962.376442832559,-17565.910588137143,-17584.982548449647,-15247.260742819264,-9558.46259382502,-14315.688915054758,-17289.429091429778,-9862.811475855484,-14550.421066430694,-6288.136912235395,-9462.483972458649,-13791.571338598758,-14036.200671037994,-9347.866619493854,-23251.654943587826,-11889.233570619726,-10322.220565710846,-17779.905641873236,-20219.025669515067,-11848.270723358004,-13852.500819498386
367,-11143.213215023588,-15212.65770096577,-8247.932468095667,-15654.48949889182,-10973.81367014511,-10110.443897210978,-9041.818873469569,-14711.385509717693,-9560.436467538708,-15220.954979776183,-15196.914826069053,-12562.096901933513,-11850.271948162577,-16064.615069650921,-6705.600274057537,-14928.331633195745,-15501.645428071532,-13597.312320904879,-8413.447842585567,-12208.89181595758,-15578.953133422827,-8344.32103000956,-12887.021335309759,-5711.09470265806,-8358.057219568931,-12440.759546138357,-12574.789881433604,-8155.09780446923,-21195.455664451358,-10125.460023014897,-8990.187454728093,-16008.939690111301,-18262.911686420506,-10442.146419800538,-12143.681761640506
368,-8820.575020471191,-12001.592833497496,-7662.753895047523,-13512.037445874495,-9622.062907102154,-8615.652451446695,-8114.366932366748,-11612.770817559063,-7989.763071846943,-13070.370248423926,-12065.839289149239,-10896.483969016965,-10219.58278032039,-13996.189937718505,-6472.7102032865805,-11739.88869540163,-12602.608138294741,-11882.060162055755,-7252.514093767937,-9731.128420554372,-13273.071329523123,-6747.653012767719,-11144.606739267347,-5165.2785130761695,-7320.593409111014,-10624.33569011261,-10987.921983337219,-7117.714811057325,-19049.85054076685,-8414.382824011376,-7639.210082420525,-13705.451935037934,-16488.54725278607,-9156.915331103155,-10235.633192732526
369,-6792.06035501213,-9206.695213673804,-7292.060226949567,-11032.500030316074,-8504.13744284977,-7144.382463232136,-7435.862391843465,-8714.686638735035,-6461.360931245199,-10415.803350035425,-9003.20777860934,-9609.537146229559,-8922.64981224325,-11331.300093547912,-6197.233277634326,-8814.474969016446,-9855.594992098004,-10419.758145450714,-6086.723721979485,-7457.909688228048,-10651.174002012125,-5393.343550750348,-9829.409804199193,-4643.049014955121,-6586.798866282039,-8565.474890775153,-9616.608816202557,-6405.140840846768,-17174.211613324012,-6637.220966158322,-6356.151601470727,-11178.55687215602,-15029.162071228586,-8259.555985883737,-8294.67390286287
370,-5113.484420171364,-6840.312606786053,-6972.4077020634195,-8446.431407238366,-7688.40475927849,-5807.994241741835,-6895.837929799634,-6232.5183853136605,-5138.2867843665435,-7715.868036268428,-6534.926311523315,-8659.954904284865,-7937.316813499527,-8589.135294289254,-6040.220671990284,-6401.32166502114,-7401.107255466166,-9329.980918041145,-4952.116389227796,-5621.530407262613,-8047.194569315949,-4274.81695664683,-8837.116586777152,-3974.9262668171423,-6086.781175885573,-6447.089108143318,-8618.772028450792,-5940.730665487149,-15646.985430827093,-5076.298682636231,-5059.161756785079,-8592.822122140606,-13853.233116973564,-7562.064070139416,-6528.231960549096
371,-3892.8504560600913,-5033.05338997413,-6766.528392915279,-6422.709534193409,-7123.832238727102,-4805.45434424043,-6476.028641835575,-4402.659984845504,-4253.549271227052,-5650.49070514073,-4747.739598346419,-8012.351282744858,-7222.867033715716,-6438.702271279253,-6045.008918150465,-4730.1838959674515,-5474.105479635632,-8572.590099382158,-4099.18653686013,-4297.670510815824,-6032.474426676526,-3366.2915898739993,-8111.3393654937645,-3372.30407336311,-5787.469302927984,-4645.56310293227,-7936.844453296477,-5650.977531777491,-14384.867328707349,-3898.4317832689085,-4055.676500363607,-6436.529733484435,-12924.639171458284,-7025.372511817227,-5202.671961335125
